543,1951,6,27,1951,5,23,,,0
544,1951,6,28,1951,5,24,,,0
545,1951,6,29,1951,5,25,,,0
546,1951,6,30,1951,5,26,,,0
547,1951,7,1,1951,5,27,,,0
548,1951,7,2,1951,5,28,,,0
549,1951,7,3,1951,5,29,,,0
550,1951,7,4,1951,6,1,,,0
551,1951,7,5,1951,6,2,,,0
552,1951,7,6,1951,6,3,,,0
553,1951,7,7,1951,6,4,,,0
554,1951,7,8,1951,6,5,,,0
555,1951,7,9,1951,6,6,,,0
556,1951,7,10,1951,6,7,,,0
557,1951,7,11,1951,6,8,,,0
558,1951,7,12,1951,6,9,,,0
559,1951,7,13,1951,6,10,,,0
560,1951,7,14,1951,6,11,,,0
561,1951,7,15,1951,6,12,,,0
562,1951,7,16,1951,6,13,,,0
563,1951,7,17,1951,6,14,제헌절,,1
564,1951,7,18,1951,6,15,,유두절,5
565,1951,7,19,1951,6,16,,,0
566,1951,7,20,1951,6,17,,,0
567,1951,7,21,1951,6,18,,,0
568,1951,7,22,1951,6,19,,,0
569,1951,7,23,1951,6,20,,,0
570,1951,7,24,1951,6,21,,,0
571,1951,7,25,1951,6,22,,,0
572,1951,7,26,1951,6,23,,,0
573,1951,7,27,1951,6,24,,,0
574,1951,7,28,1951,6,25,,,0
575,1951,7,29,1951,6,26,,,0
576,1951,7,30,1951,6,27,,,0
577,1951,7,31,1951,6,28,,,0
578,1951,8,1,1951,6,29,,,0
579,1951,8,2,1951,6,30,,,0
580,1951,8,3,1951,7,1,,,0
581,1951,8,4,1951,7,2,,,0
582,1951,8,5,1951,7,3,,,0
583,1951,8,6,1951,7,4,,,0
584,1951,8,7,1951,7,5,,,0
585,1951,8,8,1951,7,6,,,0
586,1951,8,9,1951,7,7,,칠월칠석,5
587,1951,8,10,1951,7,8,,,0
588,1951,8,11,1951,7,9,,,0
589,1951,8,12,1951,7,10,,,0
590,1951,8,13,1951,7,11,,,0
591,1951,8,14,1951,7,12,,,0
592,1951,8,15,1951,7,13,광복절,,1
593,1951,8,16,1951,7,14,,,0
594,1951,8,17,1951,7,15,,백중절,5
595,1951,8,18,1951,7,16,,,0
596,1951,8,19,1951,7,17,,,0
597,1951,8,20,1951,7,18,,,0
598,1951,8,21,1951,7,19,,,0
599,1951,8,22,1951,7,20,에너지의날,,0
600,1951,8,23,1951,7,21,,,0
601,1951,8,24,1951,7,22,,,0
602,1951,8,25,1951,7,23,,,0
603,1951,8,26,1951,7,24,,,0
604,1951,8,27,1951,7,25,,,0
605,1951,8,28,1951,7,26,,,0
606,1951,8,29,1951,7,27,,,0
607,1951,8,30,1951,7,28,,,0
608,1951,8,31,1951,7,29,,,0
609,1951,9,1,1951,8,1,,,0
610,1951,9,2,1951,8,2,,,0
611,1951,9,3,1951,8,3,,,0
612,1951,9,4,1951,8,4,,,0
613,1951,9,5,1951,8,5,,,0
614,1951,9,6,1951,8,6,,,0
615,1951,9,7,1951,8,7,,,0
616,1951,9,8,1951,8,8,,,0
617,1951,9,9,1951,8,9,,,0
618,1951,9,10,1951,8,10,,,0
619,1951,9,11,1951,8,11,,,0
620,1951,9,12,1951,8,12,,,0
621,1951,9,13,1951,8,13,,,0
622,1951,9,14,1951,8,14,,,0
623,1951,9,15,1951,8,15,,추석,2
624,1951,9,16,1951,8,16,세계오존층보호의날,,0
625,1951,9,17,1951,8,17,,,0
626,1951,9,18,1951,8,18,철도의날,,4
627,1951,9,19,1951,8,19,,,0
628,1951,9,20,1951,8,20,,,0
629,1951,9,21,1951,8,21,,,0
630,1951,9,22,1951,8,22,,,0
631,1951,9,23,1951,8,23,,,0
632,1951,9,24,1951,8,24,,,0
633,1951,9,25,1951,8,25,,,0
634,1951,9,26,1951,8,26,,,0
635,1951,9,27,1951,8,27,관광의날,,0
636,1951,9,28,1951,8,28,,,0
637,1951,9,29,1951,8,29,,,0
638,1951,9,30,1951,8,30,,,0
639,1951,10,1,1951,9,1,국군의날,,4
640,1951,10,2,1951,9,2,노인의날,,4
641,1951,10,3,1951,9,3,개천절,,1
642,1951,10,4,1951,9,4,,,0
643,1951,10,5,1951,9,5,,,0
644,1951,10,6,1951,9,6,,,0
645,1951,10,7,1951,9,7,,,0
646,1951,10,8,1951,9,8,재향군인의날,,4
647,1951,10,9,1951,9,9,한글날,중앙절,5
648,1951,10,10,1951,9,10,,,0
649,1951,10,11,1951,9,11,,,0
650,1951,10,12,1951,9,12,,,0
651,1951,10,13,1951,9,13,,,0
652,1951,10,14,1951,9,14,,,0
653,1951,10,15,1951,9,15,체육의날,,4
654,1951,10,16,1951,9,16,,,0
655,1951,10,17,1951,9,17,,,0
656,1951,10,18,1951,9,18,,,0
657,1951,10,19,1951,9,19,,,0
658,1951,10,20,1951,9,20,문화의날,,4
659,1951,10,21,1951,9,21,경찰의날,,4
660,1951,10,22,1951,9,22,,,0
661,1951,10,23,1951,9,23,,,0
662,1951,10,24,1951,9,24,국제연합일,,4
663,1951,10,25,1951,9,25,,,0
664,1951,10,26,1951,9,26,,,0
665,1951,10,27,1951,9,27,,,0
666,1951,10,28,1951,9,28,교정의날,,4
667,1951,10,29,1951,9,29,,,0
668,1951,10,30,1951,10,1,,,0
669,1951,10,31,1951,10,2,,,0
670,1951,11,1,1951,10,3,,,0
671,1951,11,2,1951,10,4,,,0
672,1951,11,3,1951,10,5,학생의날,,4
